tileset,index,type_or_hex
mirage_tower,389,NORMAL
mirage_tower,390,NORMAL
mirage_tower,391,NORMAL
mirage_tower,392,NORMAL
mirage_tower,393,NORMAL
mirage_tower,394,NORMAL
mirage_tower,395,NORMAL
mirage_tower,396,NORMAL
mirage_tower,397,NORMAL
mirage_tower,398,NORMAL
mirage_tower,399,NORMAL
mirage_tower,400,NORMAL
mirage_tower,401,NORMAL
mirage_tower,402,NORMAL
mirage_tower,403,NORMAL
mirage_tower,404,NORMAL
mirage_tower,405,NORMAL
mirage_tower,406,NORMAL
mirage_tower,407,NORMAL
mirage_tower,408,NORMAL
mirage_tower,409,NORMAL
mirage_tower,410,NORMAL
mirage_tower,411,NORMAL
mirage_tower,412,NORMAL
mirage_tower,413,NORMAL
lilycove,0,NORMAL
lilycove,1,NORMAL
lilycove,2,NORMAL
lilycove,3,NORMAL
lilycove,4,NORMAL
lilycove,5,NORMAL
lilycove,6,NORMAL
lilycove,7,NORMAL
lilycove,8,NORMAL
lilycove,9,NORMAL
lilycove,10,NORMAL
lilycove,11,NORMAL
lilycove,12,NORMAL
lilycove,13,NORMAL
lilycove,14,NORMAL
lilycove,15,NORMAL
lilycove,16,NORMAL
lilycove,17,NORMAL
lilycove,18,NORMAL
lilycove,19,NORMAL
lilycove,20,NORMAL
lilycove,21,NORMAL
lilycove,22,NORMAL
lilycove,23,NORMAL
lilycove,24,NORMAL
lilycove,25,NORMAL
lilycove,26,NORMAL
lilycove,27,NORMAL
lilycove,28,NORMAL
lilycove,29,NORMAL
lilycove,30,NORMAL
lilycove,31,NORMAL
lilycove,32,NORMAL
lilycove,33,NORMAL
lilycove,34,NORMAL
lilycove,35,NORMAL
lilycove,36,NORMAL
lilycove,37,NORMAL
lilycove,38,NORMAL
lilycove,39,NORMAL
lilycove,40,NORMAL
lilycove,41,NORMAL
lilycove,42,NORMAL
lilycove,43,NORMAL
lilycove,44,NORMAL
lilycove,45,NORMAL
lilycove,46,NORMAL
lilycove,47,NORMAL
lilycove,48,NORMAL
lilycove,49,NORMAL
lilycove,50,NORMAL
lilycove,51,NORMAL
lilycove,52,NORMAL
lilycove,53,NORMAL
lilycove,54,NORMAL
lilycove,55,NORMAL
lilycove,56,NORMAL
lilycove,57,NORMAL
lilycove,58,NORMAL
lilycove,59,NORMAL
lilycove,60,NORMAL
lilycove,61,NORMAL
lilycove,62,NORMAL
lilycove,63,NORMAL
lilycove,64,NORMAL
lilycove,65,NORMAL
lilycove,66,NORMAL
lilycove,67,NORMAL
lilycove,68,NORMAL
lilycove,69,NORMAL
lilycove,70,NORMAL
lilycove,71,NORMAL
lilycove,72,NORMAL
lilycove,73,NORMAL
lilycove,74,NORMAL
lilycove,75,NORMAL
lilycove,76,NORMAL
lilycove,77,NORMAL
lilycove,78,NORMAL
lilycove,79,NORMAL
lilycove,80,NORMAL
lilycove,81,NORMAL
lilycove,82,NORMAL
lilycove,83,NORMAL
lilycove,84,NORMAL
lilycove,85,NORMAL
lilycove,86,NORMAL
lilycove,87,NORMAL
lilycove,88,NORMAL
lilycove,89,NORMAL
lilycove,90,NORMAL
lilycove,91,NORMAL
lilycove,92,NORMAL
lilycove,93,NORMAL
lilycove,94,NORMAL
lilycove,95,NORMAL
lilycove,96,NORMAL
lilycove,97,NORMAL
lilycove,98,NORMAL
lilycove,99,NORMAL
lilycove,100,NORMAL
lilycove,101,NORMAL
lilycove,102,NORMAL
lilycove,103,NORMAL
lilycove,104,NORMAL
lilycove,105,NORMAL
lilycove,106,NORMAL
lilycove,107,NORMAL
lilycove,108,NORMAL
lilycove,109,NORMAL
lilycove,110,NORMAL
lilycove,111,NORMAL
lilycove,112,NORMAL
lilycove,113,NORMAL
lilycove,114,NORMAL
lilycove,115,NORMAL
lilycove,116,NORMAL
lilycove,117,NORMAL
lilycove,118,NORMAL
lilycove,119,NORMAL
lilycove,120,NORMAL
lilycove,121,NORMAL
lilycove,122,NORMAL
lilycove,123,NORMAL
lilycove,124,NORMAL
lilycove,125,NORMAL
lilycove,126,NORMAL
lilycove,127,NORMAL
lilycove,128,NORMAL
lilycove,129,NORMAL
lilycove,130,NORMAL
lilycove,131,NORMAL
lilycove,132,NORMAL
lilycove,133,NORMAL
lilycove,134,NORMAL
lilycove,135,NORMAL
lilycove,136,NORMAL
lilycove,137,NORMAL
lilycove,138,NORMAL
lilycove,139,NORMAL
lilycove,140,NORMAL
lilycove,141,NORMAL
lilycove,142,NORMAL
lilycove,143,NORMAL
lilycove,144,NORMAL
lilycove,145,NORMAL
lilycove,146,NORMAL
lilycove,147,NORMAL
lilycove,148,NORMAL
lilycove,149,NORMAL
lilycove,150,NORMAL
lilycove,151,NORMAL
lilycove,152,NORMAL
lilycove,153,NORMAL
lilycove,154,NORMAL
lilycove,155,NORMAL
lilycove,156,NORMAL
lilycove,157,NORMAL
lilycove,158,NORMAL
lilycove,159,NORMAL
lilycove,160,NORMAL
lilycove,161,NORMAL
lilycove,162,NORMAL
lilycove,163,NORMAL
lilycove,164,NORMAL
lilycove,165,NORMAL
lilycove,166,NORMAL
lilycove,167,NORMAL
lilycove,168,NORMAL
lilycove,169,NORMAL
lilycove,170,NORMAL
lilycove,171,NORMAL
lilycove,172,NORMAL
lilycove,173,NORMAL
lilycove,174,NORMAL
lilycove,175,NORMAL
lilycove,176,NORMAL
lilycove,177,NORMAL
lilycove,178,NORMAL
lilycove,179,NORMAL
lilycove,180,NORMAL
lilycove,181,NORMAL
lilycove,182,NORMAL
lilycove,183,NORMAL
lilycove,184,NORMAL
lilycove,185,NORMAL
lilycove,186,NORMAL
lilycove,187,NORMAL
lilycove,188,NORMAL
lilycove,189,NORMAL
lilycove,190,NORMAL
lilycove,191,NORMAL
lilycove,192,NORMAL
lilycove,193,NORMAL
lilycove,194,NORMAL
lilycove,195,NORMAL
lilycove,196,NORMAL
lilycove,197,NORMAL
lilycove,198,NORMAL
lilycove,199,NORMAL
lilycove,200,NORMAL
lilycove,201,NORMAL
lilycove,202,NORMAL
lilycove,203,NORMAL
lilycove,204,NORMAL
lilycove,205,NORMAL
lilycove,206,NORMAL
lilycove,207,NORMAL
lilycove,208,NORMAL
lilycove,209,NORMAL
lilycove,210,NORMAL
lilycove,211,NORMAL
lilycove,212,NORMAL
lilycove,213,NORMAL
lilycove,214,NORMAL
lilycove,215,NORMAL
lilycove,216,NORMAL
lilycove,217,NORMAL
lilycove,218,NORMAL
lilycove,219,NORMAL
lilycove,220,NORMAL
lilycove,221,NORMAL
lilycove,222,NORMAL
lilycove,223,NORMAL
lilycove,224,NORMAL
lilycove,225,NORMAL
lilycove,226,NORMAL
lilycove,227,NORMAL
lilycove,228,NORMAL
lilycove,229,NORMAL
lilycove,230,NORMAL
lilycove,231,NORMAL
lilycove,232,NORMAL
lilycove,233,NORMAL
lilycove,234,NORMAL
lilycove,235,NORMAL
lilycove,236,NORMAL
lilycove,237,NORMAL
lilycove,238,NORMAL
lilycove,239,NORMAL
lilycove,240,NORMAL
lilycove,241,NORMAL
lilycove,242,NORMAL
lilycove,243,NORMAL
lilycove,244,NORMAL
lilycove,245,NORMAL
lilycove,246,NORMAL
lilycove,247,NORMAL
lilycove,248,NORMAL
lilycove,249,NORMAL
lilycove,250,NORMAL
lilycove,251,NORMAL
lilycove,252,NORMAL
lilycove,253,NORMAL
lilycove,254,NORMAL
lilycove,255,NORMAL
lilycove,256,NORMAL
lilycove,257,NORMAL
lilycove,258,NORMAL
lilycove,259,NORMAL
lilycove,260,NORMAL
lilycove,261,NORMAL
lilycove,262,NORMAL
lilycove,263,NORMAL
lilycove,264,NORMAL
lilycove,265,NORMAL
lilycove,266,NORMAL
lilycove,267,NORMAL
lilycove,268,NORMAL
lilycove,269,NORMAL
lilycove,270,NORMAL
lilycove,271,NORMAL
lilycove,272,NORMAL
lilycove,273,NORMAL
lilycove,274,NORMAL
lilycove,275,NORMAL
lilycove,276,NORMAL
lilycove,277,NORMAL
lilycove,278,NORMAL
lilycove,279,NORMAL
lilycove,280,NORMAL
lilycove,281,NORMAL
lilycove,282,NORMAL
lilycove,283,NORMAL
lilycove,284,NORMAL
lilycove,285,NORMAL
lilycove,286,NORMAL
lilycove,287,NORMAL
lilycove,288,NORMAL
lilycove,289,NORMAL
lilycove,290,NORMAL
lilycove,291,NORMAL
lilycove,292,NORMAL
lilycove,293,NORMAL
lilycove,294,NORMAL
lilycove,295,NORMAL
lilycove,296,NORMAL
lilycove,297,NORMAL
lilycove,298,NORMAL
lilycove,299,NORMAL
lilycove,300,NORMAL
lilycove,301,NORMAL
lilycove,302,NORMAL
lilycove,303,NORMAL
lilycove,304,NORMAL
lilycove,305,NORMAL
lilycove,306,NORMAL
lilycove,307,NORMAL
lilycove,308,NORMAL
lilycove,309,NORMAL
lilycove,310,NORMAL
lilycove,311,NORMAL
lilycove,312,NORMAL
lilycove,313,NORMAL
lilycove,314,NORMAL
lilycove,315,NORMAL
lilycove,316,NORMAL
lilycove,317,NORMAL
lilycove,318,NORMAL
lilycove,319,NORMAL
lilycove,320,NORMAL
lilycove,321,NORMAL
lilycove,322,NORMAL
lilycove,323,NORMAL
lilycove,324,NORMAL
lilycove,325,NORMAL
lilycove,326,NORMAL
lilycove,327,NORMAL
lilycove,328,NORMAL
lilycove,329,NORMAL
lilycove,330,NORMAL
lilycove,331,NORMAL
lilycove,332,NORMAL
lilycove,333,NORMAL
lilycove,334,NORMAL
lilycove,335,NORMAL
lilycove,336,NORMAL
lilycove,337,NORMAL
lilycove,338,NORMAL
lilycove,339,NORMAL
lilycove,340,NORMAL
lilycove,341,NORMAL
lilycove,342,NORMAL
lilycove,343,NORMAL
lilycove,344,NORMAL
lilycove,345,NORMAL
lilycove,346,NORMAL
lilycove,347,NORMAL
lilycove,348,NORMAL
lilycove,349,NORMAL
lilycove,350,NORMAL
rustboro_gym,0,NORMAL
rustboro_gym,1,NORMAL
rustboro_gym,2,NORMAL
rustboro_gym,3,NORMAL
rustboro_gym,4,NORMAL
rustboro_gym,5,NORMAL
rustboro_gym,6,NORMAL
rustboro_gym,7,NORMAL
rustboro_gym,8,NORMAL
rustboro_gym,9,NORMAL
rustboro_gym,10,NORMAL
rustboro_gym,11,NORMAL
rustboro_gym,12,NORMAL
rustboro_gym,13,NORMAL
rustboro_gym,14,NORMAL
rustboro_gym,15,NORMAL
rustboro_gym,16,NORMAL
rustboro_gym,17,NORMAL
rustboro_gym,18,NORMAL
rustboro_gym,19,NORMAL
rustboro_gym,20,NORMAL
rustboro_gym,21,NORMAL
rustboro_gym,22,NORMAL
rustboro_gym,23,NORMAL
rustboro_gym,24,NORMAL
rustboro_gym,25,NORMAL
rustboro_gym,26,NORMAL
rustboro_gym,27,NORMAL
rustboro_gym,28,NORMAL
rustboro_gym,29,NORMAL
rustboro_gym,30,NORMAL
rustboro_gym,31,NORMAL
rustboro_gym,32,NORMAL
rustboro_gym,33,NORMAL
rustboro_gym,34,NORMAL
rustboro_gym,35,NORMAL
rustboro_gym,36,NORMAL
rustboro_gym,37,NORMAL
rustboro_gym,38,NORMAL
rustboro_gym,39,NORMAL
rustboro_gym,40,NORMAL
rustboro_gym,41,NORMAL
rustboro_gym,42,NORMAL
rustboro_gym,43,NORMAL
rustboro_gym,44,NORMAL
rustboro_gym,45,NORMAL
rustboro_gym,46,NORMAL
rustboro_gym,47,NORMAL
rustboro_gym,48,NORMAL
rustboro_gym,49,NORMAL
rustboro_gym,50,NORMAL
rustboro_gym,51,NORMAL
rustboro_gym,52,NORMAL
rustboro_gym,53,NORMAL
rustboro_gym,54,NORMAL
rustboro_gym,55,NORMAL
battle_tent,0,NORMAL
battle_tent,1,NORMAL
battle_tent,2,NORMAL
battle_tent,3,NORMAL
battle_tent,4,NORMAL
battle_tent,5,NORMAL
battle_tent,6,NORMAL
battle_tent,7,NORMAL
battle_tent,8,NORMAL
battle_tent,9,NORMAL
battle_tent,10,NORMAL
battle_tent,11,NORMAL
battle_tent,12,NORMAL
battle_tent,13,NORMAL
battle_tent,14,NORMAL
battle_tent,15,NORMAL
battle_tent,16,NORMAL
battle_tent,17,NORMAL
battle_tent,18,NORMAL
battle_tent,19,NORMAL
battle_tent,20,NORMAL
battle_tent,21,NORMAL
battle_tent,22,NORMAL
battle_tent,23,NORMAL
battle_tent,24,NORMAL
battle_tent,25,NORMAL
battle_tent,26,NORMAL
battle_tent,27,NORMAL
battle_tent,28,NORMAL
battle_tent,29,NORMAL
battle_tent,30,NORMAL
battle_tent,31,NORMAL
battle_tent,32,NORMAL
battle_tent,33,NORMAL
battle_tent,34,NORMAL
battle_tent,35,NORMAL
battle_tent,36,NORMAL
battle_tent,37,NORMAL
battle_tent,38,NORMAL
battle_tent,39,NORMAL
battle_tent,40,NORMAL
battle_tent,41,NORMAL
battle_tent,42,NORMAL
battle_tent,43,NORMAL
battle_tent,44,NORMAL
battle_tent,45,NORMAL
battle_tent,46,NORMAL
battle_tent,47,NORMAL
battle_tent,48,NORMAL
battle_tent,49,NORMAL
battle_tent,50,NORMAL
battle_tent,51,NORMAL
battle_tent,52,NORMAL
battle_tent,53,NORMAL
battle_tent,54,NORMAL
battle_tent,55,NORMAL
battle_tent,56,NORMAL
battle_tent,57,NORMAL
battle_tent,58,NORMAL
battle_tent,59,NORMAL
battle_tent,60,NORMAL
battle_tent,61,NORMAL
battle_tent,62,NORMAL
battle_tent,63,NORMAL
battle_tent,64,NORMAL
battle_tent,65,NORMAL
battle_tent,66,NORMAL
battle_tent,67,NORMAL
battle_tent,68,NORMAL
battle_tent,69,NORMAL
battle_tent,70,NORMAL
battle_tent,71,NORMAL
battle_tent,72,NORMAL
battle_tent,73,NORMAL
battle_tent,74,NORMAL
battle_tent,75,NORMAL
battle_tent,76,NORMAL
battle_tent,77,NORMAL
battle_tent,78,NORMAL
battle_tent,79,NORMAL
battle_tent,80,NORMAL
battle_tent,81,NORMAL
battle_tent,82,NORMAL
battle_tent,83,NORMAL
battle_tent,84,NORMAL
battle_tent,85,NORMAL
battle_tent,86,NORMAL
battle_tent,87,NORMAL
battle_tent,88,NORMAL
battle_tent,89,NORMAL
battle_tent,90,NORMAL
battle_tent,91,NORMAL
battle_tent,92,NORMAL
battle_tent,93,NORMAL
battle_tent,94,NORMAL
battle_tent,95,NORMAL
battle_tent,96,NORMAL
battle_tent,97,NORMAL
battle_tent,98,NORMAL
battle_tent,99,NORMAL
battle_tent,100,NORMAL
battle_tent,101,NORMAL
battle_tent,102,NORMAL
battle_tent,103,NORMAL
battle_tent,104,NORMAL
battle_tent,105,NORMAL
battle_tent,106,NORMAL
battle_tent,107,NORMAL
battle_tent,108,NORMAL
battle_tent,109,NORMAL
battle_tent,110,NORMAL
battle_tent,111,NORMAL
battle_tent,112,NORMAL
battle_tent,113,NORMAL
battle_tent,114,NORMAL
battle_tent,115,NORMAL
battle_tent,116,NORMAL
battle_tent,117,NORMAL
battle_tent,118,NORMAL
battle_tent,119,NORMAL
battle_tent,120,NORMAL
battle_tent,121,NORMAL
battle_tent,122,NORMAL
battle_tent,123,NORMAL
battle_tent,124,NORMAL
battle_tent,125,NORMAL
battle_tent,126,NORMAL
battle_tent,127,NORMAL
battle_tent,128,NORMAL
battle_tent,129,NORMAL
battle_tent,130,NORMAL
battle_tent,131,NORMAL
battle_tent,132,NORMAL
battle_tent,133,NORMAL
battle_tent,134,NORMAL
battle_tent,135,NORMAL
battle_tent,136,NORMAL
battle_tent,137,NORMAL
battle_tent,138,NORMAL
battle_tent,139,NORMAL
battle_tent,140,NORMAL
battle_tent,141,NORMAL
battle_tent,142,NORMAL
battle_tent,143,NORMAL
battle_tent,144,NORMAL
battle_tent,145,NORMAL
battle_tent,146,NORMAL
battle_tent,147,NORMAL
battle_tent,148,NORMAL
battle_tent,149,NORMAL
battle_tent,150,NORMAL
battle_tent,151,NORMAL
battle_tent,152,NORMAL
battle_tent,153,NORMAL
battle_tent,154,NORMAL
battle_tent,155,NORMAL
battle_tent,156,NORMAL
battle_tent,157,NORMAL
battle_tent,158,NORMAL
battle_tent,159,NORMAL
battle_tent,160,NORMAL
battle_tent,161,NORMAL
battle_tent,162,NORMAL
battle_tent,163,NORMAL
battle_tent,164,NORMAL
battle_tent,165,NORMAL
battle_tent,166,NORMAL
battle_tent,167,NORMAL
battle_tent,168,NORMAL
battle_tent,169,NORMAL
battle_tent,170,NORMAL
battle_tent,171,NORMAL
battle_tent,172,NORMAL
battle_tent,173,NORMAL
battle_tent,174,NORMAL
battle_tent,175,NORMAL
battle_tent,176,NORMAL
battle_tent,177,NORMAL
battle_tent,178,NORMAL
battle_tent,179,NORMAL
battle_tent,180,NORMAL
battle_tent,181,NORMAL
battle_tent,182,NORMAL
battle_tent,183,NORMAL
battle_tent,184,NORMAL
battle_tent,185,NORMAL
battle_tent,186,NORMAL
battle_tent,187,NORMAL
battle_tent,188,NORMAL
battle_tent,189,NORMAL
battle_tent,190,NORMAL
battle_tent,191,NORMAL
battle_tent,192,NORMAL
battle_tent,193,NORMAL
battle_tent,194,NORMAL
battle_tent,195,NORMAL
battle_tent,196,NORMAL
battle_tent,197,NORMAL
battle_tent,198,NORMAL
battle_tent,199,NORMAL
battle_tent,200,NORMAL
battle_tent,201,NORMAL
battle_tent,202,NORMAL
battle_tent,203,NORMAL
battle_tent,204,NORMAL
battle_tent,205,NORMAL
battle_tent,206,NORMAL
battle_tent,207,NORMAL
battle_tent,208,NORMAL
battle_tent,209,NORMAL
battle_tent,210,NORMAL
battle_tent,211,NORMAL
battle_tent,212,NORMAL
battle_tent,213,NORMAL
battle_tent,214,NORMAL
battle_tent,215,NORMAL
battle_tent,216,NORMAL
battle_tent,217,NORMAL
battle_tent,218,NORMAL
battle_tent,219,NORMAL
battle_tent,220,NORMAL
battle_tent,221,NORMAL
battle_tent,222,NORMAL
battle_tent,223,NORMAL
battle_tent,224,NORMAL
battle_tent,225,NORMAL
battle_tent,226,NORMAL
battle_tent,227,NORMAL
battle_tent,228,NORMAL
battle_tent,229,NORMAL
battle_tent,230,NORMAL
battle_tent,231,NORMAL
battle_tent,232,NORMAL
battle_tent,233,NORMAL
battle_tent,234,NORMAL
battle_tent,235,NORMAL
battle_tent,236,NORMAL
battle_tent,237,NORMAL
battle_tent,238,NORMAL
battle_tent,239,NORMAL
battle_tent,240,NORMAL
battle_tent,241,NORMAL
battle_tent,242,NORMAL
battle_tent,243,NORMAL
battle_tent,244,NORMAL
battle_tent,245,NORMAL
battle_tent,246,NORMAL
battle_tent,247,NORMAL
battle_tent,248,NORMAL
battle_tent,249,NORMAL
battle_tent,250,NORMAL
battle_tent,251,NORMAL
battle_tent,252,NORMAL
battle_tent,253,NORMAL
battle_tent,254,NORMAL
battle_tent,255,NORMAL
battle_tent,256,NORMAL
battle_tent,257,NORMAL
battle_tent,258,NORMAL
battle_tent,259,NORMAL
battle_tent,260,NORMAL
battle_tent,261,NORMAL
battle_tent,262,NORMAL
battle_tent,263,NORMAL
battle_tent,264,NORMAL
battle_tent,265,NORMAL
battle_tent,266,NORMAL
battle_tent,267,NORMAL
battle_tent,268,NORMAL
battle_palace,0,NORMAL
battle_palace,1,NORMAL
battle_palace,2,NORMAL
battle_palace,3,NORMAL
battle_palace,4,NORMAL
battle_palace,5,NORMAL
battle_palace,6,NORMAL
battle_palace,7,NORMAL
battle_palace,8,NORMAL
battle_palace,9,NORMAL
battle_palace,10,NORMAL
battle_palace,11,NORMAL
battle_palace,12,NORMAL
battle_palace,13,NORMAL
battle_palace,14,NORMAL
battle_palace,15,NORMAL
battle_palace,16,NORMAL
battle_palace,17,NORMAL
battle_palace,18,NORMAL
battle_palace,19,NORMAL
battle_palace,20,NORMAL
battle_palace,21,NORMAL
battle_palace,22,NORMAL
battle_palace,23,NORMAL
battle_palace,24,NORMAL
battle_palace,25,NORMAL
battle_palace,26,NORMAL
battle_palace,27,NORMAL
battle_palace,28,NORMAL
battle_palace,29,NORMAL
battle_palace,30,NORMAL
battle_palace,31,NORMAL
battle_palace,32,NORMAL
battle_palace,33,NORMAL
battle_palace,34,NORMAL
battle_palace,35,NORMAL
battle_palace,36,NORMAL
battle_palace,37,NORMAL
battle_palace,38,NORMAL
battle_palace,39,NORMAL
battle_palace,40,NORMAL
battle_palace,41,NORMAL
battle_palace,42,NORMAL
battle_palace,43,NORMAL
battle_palace,44,NORMAL
battle_palace,45,NORMAL
battle_palace,46,NORMAL
battle_palace,47,NORMAL
battle_palace,48,NORMAL
battle_palace,49,NORMAL
battle_palace,50,NORMAL
battle_palace,51,NORMAL
battle_palace,52,NORMAL
battle_palace,53,NORMAL
battle_palace,54,NORMAL
battle_palace,55,NORMAL
battle_palace,56,NORMAL
battle_palace,57,NORMAL
battle_palace,58,NORMAL
battle_palace,59,NORMAL
battle_palace,60,NORMAL
battle_palace,61,NORMAL
battle_palace,62,NORMAL
battle_palace,63,NORMAL
battle_palace,64,NORMAL
battle_palace,65,NORMAL
battle_palace,66,NORMAL
battle_palace,67,NORMAL
battle_palace,68,NORMAL
battle_palace,69,NORMAL
battle_palace,70,NORMAL
battle_palace,71,NORMAL
battle_palace,72,NORMAL
battle_palace,73,NORMAL
battle_palace,74,NORMAL
battle_palace,75,NORMAL
battle_palace,76,NORMAL
battle_palace,77,NORMAL
battle_palace,78,NORMAL
battle_palace,79,NORMAL
battle_palace,80,NORMAL
battle_palace,81,NORMAL
battle_palace,82,NORMAL
battle_palace,83,NORMAL
battle_palace,84,NORMAL
battle_palace,85,NORMAL
battle_palace,86,NORMAL
battle_palace,87,NORMAL
battle_palace,88,NORMAL
battle_palace,89,NORMAL
battle_palace,90,NORMAL
battle_palace,91,NORMAL
battle_palace,92,NORMAL
battle_palace,93,NORMAL
battle_palace,94,NORMAL
battle_palace,95,NORMAL
battle_palace,96,NORMAL
battle_palace,97,NORMAL
battle_palace,98,NORMAL
battle_palace,99,NORMAL
battle_palace,100,NORMAL
battle_palace,101,NORMAL
battle_palace,102,NORMAL
battle_palace,103,NORMAL
battle_palace,104,NORMAL
battle_palace,105,NORMAL
battle_palace,106,NORMAL
battle_palace,107,NORMAL
battle_palace,108,NORMAL
battle_palace,109,NORMAL
battle_palace,110,NORMAL
battle_palace,111,NORMAL
battle_palace,112,NORMAL
battle_palace,113,NORMAL
battle_palace,114,NORMAL
battle_palace,115,NORMAL
battle_palace,116,NORMAL
battle_palace,117,NORMAL
battle_palace,118,NORMAL
battle_palace,119,NORMAL
battle_palace,120,NORMAL
battle_palace,121,NORMAL
battle_palace,122,NORMAL
battle_palace,123,NORMAL
battle_palace,124,NORMAL
battle_palace,125,NORMAL
battle_palace,126,NORMAL
battle_palace,127,NORMAL
battle_palace,128,NORMAL
battle_palace,129,NORMAL
battle_palace,130,NORMAL
battle_palace,131,NORMAL
battle_palace,132,NORMAL
battle_palace,133,NORMAL
battle_palace,134,NORMAL
battle_palace,135,NORMAL
battle_palace,136,NORMAL
battle_palace,137,NORMAL
battle_palace,138,NORMAL
battle_palace,139,NORMAL
battle_palace,140,NORMAL
battle_palace,141,NORMAL
battle_palace,142,NORMAL
battle_palace,143,NORMAL
battle_palace,144,NORMAL
battle_palace,145,NORMAL
battle_palace,146,NORMAL
battle_palace,147,NORMAL
battle_palace,148,NORMAL
battle_palace,149,NORMAL
battle_palace,150,NORMAL
battle_palace,151,NORMAL
battle_palace,152,NORMAL
battle_palace,153,NORMAL
battle_palace,154,NORMAL
battle_palace,155,NORMAL
battle_palace,156,NORMAL
battle_palace,157,NORMAL
battle_palace,158,NORMAL
battle_palace,159,NORMAL
battle_palace,160,NORMAL
battle_palace,161,NORMAL
battle_palace,162,NORMAL
battle_palace,163,NORMAL
battle_palace,164,NORMAL
battle_palace,165,NORMAL
battle_palace,166,NORMAL
battle_palace,167,NORMAL
battle_palace,168,NORMAL
battle_palace,169,NORMAL
battle_palace,170,NORMAL
battle_palace,171,NORMAL
battle_palace,172,NORMAL
battle_palace,173,NORMAL
sandgem,0,NORMAL
sandgem,1,NORMAL
sandgem,2,NORMAL
sandgem,3,NORMAL
sandgem,4,NORMAL
sandgem,5,NORMAL
sandgem,6,NORMAL
sandgem,7,NORMAL
sandgem,8,NORMAL
sandgem,9,NORMAL
sandgem,10,NORMAL
sandgem,11,NORMAL
sandgem,12,NORMAL
sandgem,13,NORMAL
sandgem,14,NORMAL
sandgem,15,NORMAL
sandgem,16,NORMAL
sandgem,17,NORMAL
sandgem,18,NORMAL
sandgem,19,NORMAL
sandgem,20,NORMAL
sandgem,21,NORMAL
sandgem,22,NORMAL
sandgem,23,NORMAL
sandgem,24,NORMAL
sandgem,25,NORMAL
sandgem,26,NORMAL
sandgem,27,NORMAL
sandgem,28,NORMAL
sandgem,29,NORMAL
sandgem,30,NORMAL
sandgem,31,NORMAL
sandgem,32,NORMAL
sandgem,33,NORMAL
sandgem,34,NORMAL
sandgem,35,NORMAL
sandgem,36,NORMAL
sandgem,37,NORMAL
sandgem,38,NORMAL
sandgem,39,NORMAL
sandgem,40,NORMAL
sandgem,41,NORMAL
sandgem,42,NORMAL
sandgem,43,NORMAL
sandgem,44,NORMAL
sandgem,45,NORMAL
sandgem,46,NORMAL
sandgem,47,NORMAL
sandgem,48,NORMAL
sandgem,49,NORMAL
sandgem,50,NORMAL
sandgem,51,NORMAL
sandgem,52,NORMAL
sandgem,53,NORMAL
sandgem,54,NORMAL
sandgem,55,NORMAL
sandgem,56,NORMAL
sandgem,57,NORMAL
sandgem,58,NORMAL
sandgem,59,NORMAL
sandgem,60,NORMAL
sandgem,61,NORMAL
sandgem,62,NORMAL
sandgem,63,NORMAL
sandgem,64,NORMAL
sandgem,65,NORMAL
sandgem,66,NORMAL
sandgem,67,NORMAL
sandgem,68,NORMAL
sandgem,69,NORMAL
sandgem,70,NORMAL
sandgem,71,NORMAL
sandgem,72,NORMAL
sandgem,73,NORMAL
sandgem,74,NORMAL
sandgem,75,NORMAL
sandgem,76,NORMAL
sandgem,77,NORMAL
sandgem,78,NORMAL
sandgem,79,NORMAL
sandgem,80,NORMAL
sandgem,81,NORMAL
sandgem,82,NORMAL
sandgem,83,NORMAL
sandgem,84,NORMAL
sandgem,85,NORMAL
sandgem,86,NORMAL
sandgem,87,NORMAL
sandgem,88,NORMAL
sandgem,89,NORMAL
sandgem,90,NORMAL
sandgem,91,NORMAL
sandgem,92,NORMAL
sandgem,93,NORMAL
sandgem,94,NORMAL
sandgem,95,NORMAL
sandgem,96,NORMAL
sandgem,97,NORMAL
sandgem,98,NORMAL
sandgem,99,NORMAL
sandgem,100,NORMAL
sandgem,101,NORMAL
sandgem,102,NORMAL
sandgem,103,NORMAL
sandgem,104,NORMAL
sandgem,105,NORMAL
sandgem,106,NORMAL
sandgem,107,NORMAL
sandgem,108,NORMAL
sandgem,109,NORMAL
sandgem,110,NORMAL
sandgem,111,NORMAL
sandgem,112,NORMAL
sandgem,113,NORMAL
sandgem,114,NORMAL
sandgem,115,NORMAL
sandgem,116,NORMAL
sandgem,117,NORMAL
sandgem,118,NORMAL
sandgem,119,NORMAL
sandgem,120,NORMAL
sandgem,121,NORMAL
sandgem,122,NORMAL
sandgem,123,NORMAL
sandgem,124,NORMAL
sandgem,125,NORMAL
sandgem,126,NORMAL
sandgem,127,NORMAL
sandgem,128,NORMAL
sandgem,129,NORMAL
sandgem,130,NORMAL
sandgem,131,NORMAL
sandgem,132,NORMAL
sandgem,133,NORMAL
sandgem,134,NORMAL
sandgem,135,NORMAL
sandgem,136,NORMAL
sandgem,137,NORMAL
sandgem,138,NORMAL
sandgem,139,NORMAL
sandgem,140,NORMAL
sandgem,141,NORMAL
sandgem,142,NORMAL
sandgem,143,NORMAL
sandgem,144,NORMAL
sandgem,145,NORMAL
sandgem,146,NORMAL
sandgem,147,NORMAL
sandgem,148,NORMAL
sandgem,149,NORMAL
